ID,難易度,問題,解答,別答,意味
F1302,2,楊櫨木,うつぎ,,ユキノシタ科の落葉低木。＝空木、卯木〈漢字ペディア〉
F1303,2,楊桐,さかき,,ツバキ科の常緑小高木。＝賢木、榊〈漢字ペディア〉
F1304,2,楊梅,やまもも,,ヤマモモ科の常緑高木。暖地の山地に自生。葉はササの葉形。春、黄紅色の小花を尾状につけ、球形の実を結ぶ。実は紅紫色に熟し、食用。樹皮は染料や漢方薬に用いる。＝山桃〈漢字ペディア〉
F1305,2,榕樹,がじゅまる,,クワ科の常緑高木。熱帯・亜熱帯に生え、日本では沖縄・屋久島に自生。葉は楕円（ダエン）形で厚く光沢がある。幹・枝はよく分枝して多数の気根を垂れる。ガジマル。〈漢字ペディア〉
F1306,2,蠅虎,はえとりぐも,,ハエトリグモ科のクモの総称。体長約一（センチメートル）。体色は灰褐色などで腹部にいろいろな模様がある。前方中央の二眼は非常に大きい。網を張らず壁などをはい、巧みに跳ねてハエなどを捕食。＝蠅取蜘蛛〈漢字ペディア〉
F1307,2,沃度丁幾,よーどちんき,,沃素（ヨウソ）をアルコールにとかした赤褐色の液体。傷口の消毒・殺菌用。〈漢字ペディア〉
F1308,2,浴槽,ゆぶね,,入浴用の湯を入れる大きなおけ。＝湯船、湯槽〈漢字ペディア〉
F1309,2,拉薩,らさ,,中国チベット自治区の区都。ラマ教の聖地で、総本山や歴代の法王ダライ－ラマが住んだポタラ宮などがある。〈漢字ペディア〉
F1310,2,拉丁,らてん,,"#＝羅甸
1.ラテン語。
2.ラテン系の。ラテン民族の。
3.ラテン系の人。フランス・イタリア・スペイン・ポルトガルなどの人。〈漢字ペディア〉"
F1311,2,羅甸,らてん,,"#＝羅甸
1.ラテン語。
2.ラテン系の。ラテン民族の。
3.ラテン系の人。フランス・イタリア・スペイン・ポルトガルなどの人。〈漢字ペディア〉"
F1312,2,羅馬尼亜,るーまにあ,,バルカン半島北東部にある共和国。石油や天然ガスを産出し、農業も盛ん。首都はブカレスト。〈漢字ペディア〉
F1313,2,羅馬,ろーま,,"1.イタリア共和国の首都。ローマ市。
2.古代、イタリア半島にあった、ラテン系の人によってつくられた都市国家。ローマ帝国。〈漢字ペディア〉"
F1314,2,萊草,しば,,荒れ地や道端に生える雑草の総称。〈漢字ペディア〉
F1315,2,落葉松,からまつ,,マツ科の落葉高木。日本特産で、中部山地に自生。葉は線形で、樹形はほぼ円錐（エンスイ）形。春の芽吹きと秋の黄葉が美しい。＝唐松〈漢字ペディア〉
F1316,2,襤褸,ぼろ,,"#＝襤、褸、縷
1.使い古した布切れ。また、古くなって破れた衣服。
2.古くなって、いたんでいるもの。
3.欠点。短所。〈漢字ペディア〉"
F1317,2,里斯本,りすぼん,,ポルトガル共和国の首都。テジョ川河口、大西洋に面した港湾都市。大航海時代には香料貿易で栄えた。旧王宮などがある。〈漢字ペディア〉
F1318,2,陸稲,おかぼ,,畑で栽培するイネ。⇔水稲（スイトウ）〈漢字ペディア〉
F1319,2,栗鼠,りす,,リス科の哺乳（ホニュウ）動物。森林にすむ。ネズミに似るが、尾が長くふさふさしている。夏毛は赤褐色、冬毛は黄褐色。キネズミ。〈漢字ペディア〉
F1320,2,流鏑馬,やぶさめ,,ウマを走らせながら矢で的を射る競技。現在は神社で儀式として行う。〈漢字ペディア〉
F1321,2,竜蝦,いせえび,,イセエビ科のエビ。関東以西の太平洋岸の岩場にすむ。体長は約三〇（センチメートル）。赤褐色で姿も美しく、祝事に用いる。美味。＝伊勢海老〈漢字ペディア〉
F1322,2,竜胆,りんどう,,リンドウ科の多年草。山野に自生。葉はササの葉に似る。秋、青紫色で、先が五つに裂けた鐘形の花をつける。根は健胃薬にする。〈漢字ペディア〉
F1323,2,旅籠,はたご,,"1.昔の宿屋。旅館。
2.昔、旅をするときウマの飼料を入れたかご。
3.昔、旅をするとき食物や日用品を入れたかご。〈漢字ペディア〉"
F1324,2,膂宍,そしし,そじし,背筋の肉。〈漢字ペディア〉
F1325,2,両下,まや,,屋根を前後二方向へ葺（ふ）き下ろしたつくりの家。切妻造。＝真屋〈漢字ペディア〉
F1326,2,両刃,もろは,,刀剣などの両側に刃がついているもの。⇔片刃〈漢字ペディア〉
F1327,2,倫敦,ろんどん,,イギリスの首都。イングランド南部のテムズ川下流にあり、政治・経済・文化の中心地。〈漢字ペディア〉
F1328,2,淋滲,つつげ,,生まれたばかりの鳥の羽毛。和毛（にこげ）。〈漢字ペディア〉
F1329,2,琳閣倫,りんかーん,,アメリカ合衆国第一六代大統領。奴隷解放宣言を発布し、「人民の人民による人民のための政治」という民主主義の原理を説いた。〈漢字ペディア〉
F1330,2,綟子,もじ,,麻糸をもじり、目を粗く織った布。蚊帳（かや）などに用いる。＝綟〈漢字ペディア〉
F1331,2,麗春花,ひなげし,,ケシ科の二年草。＝雛罌粟、雛芥子〈漢字ペディア〉
F1332,2,櫺子,れんじ,,窓や欄間（ランま）などに一定の間隔で取りつけた格子。＝連子、櫺〈漢字ペディア〉
F1333,2,列卒,せこ,,狩りのとき、鳥や獣を追い出したり、他へ逃げるのを防いだりする人。＝勢子〈漢字ペディア〉
F1334,2,列寧,れーにん,,ロシアの政治家。一九一七年に革命に成功し、初の社会主義政権を樹立。マルクス主義を体系づけた。〈漢字ペディア〉
F1335,2,馬尾毛,ばす,,ウマの尾の毛。織物や釣り糸などに使用する。〈漢字ペディア〉
F1336,2,馬銜,はみ,,"1.ウマの轡（くつわ）で、口にくわえさせる部分。
2.荒馬を静めるのに口にかませて頭にしばっておく縄。〈漢字ペディア〉"
F1337,2,馬蛤貝,まてがい,,マテガイ科の二枚貝。＝蟶貝、馬刀貝〈漢字ペディア〉
F1338,2,馬克,まるく,,ドイツの旧通貨単位。一マルクは一〇〇ペニヒ。〈漢字ペディア〉
F1339,2,馬来,まれー,,マレー半島南部とその周囲の島々の呼称。マライ。〈漢字ペディア〉
F1340,2,赤古里,ちょごり,,朝鮮の民族衣装で、丈の短い上着。＝襦〈漢字ペディア〉
F1341,2,呂宋,るそん,,フィリピン群島の最北にある最大の島。首都マニラがある。〈漢字ペディア〉
F1342,2,露西亜,ろしあ,,ヨーロッパ東部からシベリアまでの広大な土地をもつスラブ民族を中心とした国。首都はモスクワ。＝俄羅斯、魯西亜〈漢字ペディア〉
F1343,2,老成,ひね,,"1.古くなること。古くなったもの。
2.おとなびていること。ませていること。〈漢字ペディア〉"
F1344,2,漏斗,じょうご,,液体を口の小さい容器に入れるときに用いるラッパ形の道具。〈漢字ペディア〉
F1345,2,勒魚,しいら,,シイラ科の海魚。＝鬼頭魚〈漢字ペディア〉
F1346,2,和林,からこるむ,,一三世紀中ごろのモンゴル帝国の首都。オルホン河岸に遺跡がある。＝和寧、哈剌和林〈漢字ペディア〉
F1347,2,和寧,からこるむ,,一三世紀中ごろのモンゴル帝国の首都。オルホン河岸に遺跡がある。＝和林、哈剌和林〈漢字ペディア〉
F1348,2,哈剌和林,からこるむ,,一三世紀中ごろのモンゴル帝国の首都。オルホン河岸に遺跡がある。＝和林、和寧〈漢字ペディア〉
F1349,2,和栲,にきたえ,,細い糸できめ細かく織った布。また、打ってやわらかくした布。⇔荒妙（あらたえ）、粗栲（あらたえ）、＝和妙〈漢字ペディア〉
F1350,2,和毛,にこげ,,鳥獣や人の細くやわらかい毛。うぶ毛。＝毳〈漢字ペディア〉
F1351,2,和布蕪,めかぶら,めかぶ,"1.ワカメの根に近い茎の両側にひだ状についたもの。厚くてぬめりがある。食用。めかぶ。
2.①を乾かして固めて作った矢じり。〈漢字ペディア〉"
F1352,2,大凡,おおよそ,,"#＝凡
1.あらまし。概略。
2.ほぼ。おおかた。〈漢字ペディア〉"
F1353,2,大鋸屑,おがくず,,のこぎりで木材を切ったときに出る粉状のくず。〈漢字ペディア〉
F1354,2,大蚊,ががんぼ,,ガガンボ科の昆虫の総称。カに似るが大きく、吸血しない。あしはきわめて長く、もげやすい。カトンボ。〈漢字ペディア〉
F1355,2,大芥菜,たかな,,アブラナ科の二年草。カラシナの一品種。暖地で栽培。葉は楕円（ダエン）形で大きい。辛味があり、漬物用。＝高菜〈漢字ペディア〉
F1356,2,大蒜,にんにく,,ユリ科の多年草。西アジア原産。全体に強烈な臭気がある。地下の鱗茎（リンケイ）は食用や薬用。ガーリック。＝蒜〈漢字ペディア〉
F1357,2,大角,はらのふえ,はら,古代、戦場で小角（くだのふえ）とともに用いた、獣の角に似た形の笛。〈漢字ペディア〉
F1358,2,大豆粕,まめかす,,ダイズから油をしぼりとった残りのかす。肥料や飼料に用いる。＝豆粕〈漢字ペディア〉
F1359,2,月額,さかやき,,"#＝月代
1.平安時代、成人男子が冠の当たる額ぎわの頭髪を半月形にそり落としたこと。また、その部分。つきしろ。
2.江戸時代、成人男子が額から頭の中央にかけて髪をそり落としたこと。また、その部分。〈漢字ペディア〉"
F1360,2,蠑螺,さざえ,,リュウテンサザエ科の巻貝。＝拳螺、栄螺〈漢字ペディア〉
F1361,2,五十集,いさば,,"1.魚商人。また、魚市場や海産物を売買する店。
2.江戸時代、海産物を運搬した小型の船。いさばぶね。〈漢字ペディア〉"
F1362,2,亜細亜,あじあ,,六大州の一つ。東半球の北部を占め、ヨーロッパとともにユーラシア大陸をつくる。〈漢字ペディア〉
F1363,3,木末,こぬれ,,木の若い枝先。木の末。こずえ。〈漢字ペディア〉
F1364,3,鴉葱,しらいとそう,,ユリ科の多年草。山地に自生。初夏、細長い花茎を直立させ、純白の小花を穂状につける。六片の花弁のうち、四片は長さ約一（センチメートル）の糸状となる。＝白糸草〈漢字ペディア〉
F1365,3,鞋底魚,したびらめ,,ウシノシタ科の海魚。＝舌鮃〈漢字ペディア〉
F1366,3,威霊仙,くがいそう,,ゴマノハグサ科の多年草。＝九蓋草〈漢字ペディア〉
F1367,3,葦牙,あしかび,,アシの若い芽。葦角（あしづの）。〈漢字ペディア〉
F1368,3,郁李,にわうめ,,バラ科の落葉小低木。中国原産。春、淡紅色の花を多数つける。果実は球形で赤く熟し食用。コウメ。＝庭梅〈漢字ペディア〉
F1369,3,一葉,はらん,,ユリ科の多年草。＝葉蘭、蜘蛛抱蛋〈漢字ペディア〉
F1370,3,陰蝨,つぶじらみ,,ケジラミの別称。ケジラミ科のシラミで、カニに似る。〈漢字ペディア〉
F1371,3,陰地蕨,はなわらび,,フユノハナワラビの別称。ハナヤスリ科の多年草。冬、花のように見える新芽を出す。＝花蕨〈漢字ペディア〉
F1372,3,陰行草,ひきよもぎ,,ゴマノハグサ科の半寄生一年草。山野に自生。茎は約五〇（センチメートル）。葉はヨモギに似て羽状。夏、上方の葉のわきに黄色い唇形の花をつける。＝引艾〈漢字ペディア〉
F1373,3,羽隠虫,はねかくし,,ハネカクシ科の昆虫の総称。体長〇・五～二五（ミリメートル）。物にとまるとき、短い前ばねの下に後ろばねをたたんでかくす。＝隠翅虫〈漢字ペディア〉
F1374,3,浮薔,みずあおい,,ミズアオイ科の一年草。＝水葵、雨久花〈漢字ペディア〉
F1375,3,烏竹,くろちく,,ハチクの変種。小形のタケで、観賞用・細工用に栽培。幹が細く、外皮が紫色を帯びた黒色。＝黒竹〈漢字ペディア〉
