ID,難易度,問題,語群,解答,別答,意味,出典
E0462,2,重病で治療が難しい状態。,"烟霞[痼疾]・心悸[亢進]
無病[呻吟]・病入[膏肓]",こうこう,,"病入膏肓（びょうにゅうこうこう）
★「膏」は、心臓の下の部分。
★「肓」は、横隔膜の上の部分。
★膏肓ともに治療しにくい場所とされる。
★中国春秋時代、晋(ｼﾝ)の景公が、自分を苦しめている病魔が二竪子(ﾆｼﾞｭｼ:二人の子供)になってあらわれ、名医も治療できない膏の下、肓の上に隠れた夢を見た。その後医者が到着して診察すると、病根が膏の下と肓の上に入ってしまっているから治療できないと言ったという故事から。
類：膏肓之疾（こうこうのしつ）
類：膏肓之病（こうこうのやまい）
「病(ﾔﾏｲ)、膏肓(ｺｳｺｳ)に入(ｲ)る」",＊『春秋左氏伝-成公一〇年』
E0463,2,汚い出で立ち。,"[敝衣]蓬髪・[臍下]丹田
[半饑]半飢・[布韈]青鞋",へいい,,"敝衣蓬髪／弊衣蓬髪（へいいほうはつ）
★「敝衣」は、ぼろぼろの衣服。
★「蓬髪」は、蓬(ﾖﾓｷﾞ)のように伸びて乱れた髪のこと。
類：蓬頭垢面（ほうとうこうめん）
類：弊衣破帽（へいいはぼう）
類：弊衣破袴（へいいはこ）",＊『不明』
E0464,2,痛惜に堪えず激昂すること。,"後悔[噬斉]・[敝衣]蓬髪
[咄嗟]𠮟咤・偏袒[扼腕]",やくわん,,"偏袒扼腕／偏袒搤腕（へんたんやくわん）
★「偏袒」は、片肌を脱いで息巻くこと。
★「扼腕」は、片手でもう一方の腕を強く握り閉めること。
類：切歯扼腕（せっしやくわん）",＊『戦国策-燕策』
E0465,2,美しいもののたとえ。,"[騈拇]枝指・[蒹葭]玉樹
連璧[賁臨]・宝鈿[玉釵]",ぎょくさい,,"宝鈿玉釵（ほうでんぎょくさい）
★「釵」は、造化のかんざし。
★「鈿」は、二股のかんざし。
★珠玉や金銀で飾った美しいかんざしやこうがいの意。",＊『斎藤拙堂-月瀬紀勝』
E0466,2,志と行動とが相反するたとえ。,"蚊子[咬牛]・[鞭辟]近裏
[俛首]帖耳・[北轅]適楚",ほくえん,,"北轅適楚（ほくえんてきそ）
★「轅」は、馬車または牛車の車体の左右両側から出ている二本のかじ棒。
★轅を北に向けているわけだから、目指しているのは北の方向であるはずなのに、南方の楚の国へ行くという意味。
類：南轅北轍（なんえんほくてつ）
類：北轍南轅（ほくてつなんえん）
類：適楚北轅（てきそほくえん）",＊『申鑒-雑言･下』
E0467,2,精神的にひどく痛めつけられること。,"茅堵[蕭然]・煮豆[燃萁]
意匠[惨憺]・満身[創痍]",そうい,,"満身創痍（まんしんそうい）
★「満身」は、からだ全体の意。
★「創」と「痍」は、傷のこと。
★全身傷だらけであることをいう。
類：満身傷痍（まんしんしょうい）
類：百孔千瘡（ひゃっこうせんそう）
類：疲労困憊（ひろうこんぱい）",＊『中山義秀-魔谷』
E0468,2,見渡す限り物寂しいさま。,"満目[蕭条]・万目[睚眥]
[皓月]千里・万寿[無疆]",しょうじょう,,"満目蕭条（まんもくしょうじょう）
★「満目」は、目に入る限り、あたり一面の意。
★「蕭条」は、ひっそりとして物寂しいさまのこと。
類：満目蕭然（まんもくしょうぜん）
類：満目荒涼（まんもくこうりょう）
類：満目荒寥（まんもくこうりょう）",＊『李白-秋浦歌』
E0469,2,悪事を働いても平然としていること。,"[春蚓]秋蛇・無根[無蔕]
[無慙]無愧・無辺[無礙]",むざん,,"無慙無愧（むざんむき）
仏語。悪いことをしながら、恥ずかしいと思わないこと。〈日本国語大辞典〉
★「無慙」は、自己に対して恥じないこと。
★「無愧」は、他人や世間に対して恥じないこと。",＊『三教指帰･下』
E0470,2,美しい髪のたとえ。,"[霧鬢]風鬟・風鬟[雨鬢]
[杞人]天憂・満目[蕭条]",むびん,,"霧鬢風鬟（むびんふうかん）
★「霧鬢」は、黒々とした美しい髪。
★「風鬟」は、髪が風にくしけずられる意。
★風の中の美しい髪ということ。",＊『蘇軾-洞庭春色賦』
E0471,2,ひどく恐れるさま。,"毛骨[悚然]・[樗櫟]散木
轍乱[旗靡]・蠹居[棊処]",しょうぜん,,"毛骨悚然／毛骨竦然（もうこつしょうぜん）
★「悚然」は、恐れてぞっとする、恐れてすくむさま。
★毛髪や骨の中にまで恐れを感じるということから。",＊『儒林外史-第二五回』
E0472,2,悠然と落ち着き払ったさま。,"沐浴[抒溷]・[羊裘]垂釣
余裕[綽綽]・[茫然]自失",しゃくしゃく,,"余裕綽綽（よゆうしゃくしゃく）
★「余裕」は、ゆとりの意。
★「綽綽」は、ゆったりとしていること。
類：泰然自若（たいぜんじじゃく）",＊『孟子-公孫丑･下』
E0473,2,話が長く、くどくどしいさま。,"[縷縷]綿綿・喋喋[喃喃]
[飛絮]流花・無病[呻吟]",るる,,"縷縷綿綿（るるめんめん）
★「縷縷」は、細く長く続くこと、こまごまと述べること。
★「綿綿」は、続いて絶えないこと。",＊『幸田露伴-不安』
E0474,2,大勢が一斉に職を辞すること。,"勧百[諷一]・八面[六臂]
[聯袂]辞職・[霖雨]蒼生",れんべい,,"聯袂辞職／連袂辞職（れんべいじしょく）
★「聯袂」は、袂(ﾀﾓﾄ)を連ねる意から、行動を共にすること。
「袂(ﾀﾓﾄ)を聯(ﾂﾗ)ねて職を辞す」",＊『東京朝日新聞-明治三八年･一二月七日』
E0475,3,善人と悪人も元は素朴な人だった。,"[哭岐]泣練・[草偃]風従
発揚[蹈厲]・北轍[南轅]",こくき,,"哭岐泣練／哭逵泣練（こくききゅうれん）
★「哭岐」は、中国戦国時代の楊朱が、分かれ道（岐）を見て行く人の意志でどちらでも行けるように、人は心がけ次第で善人にもなれるのに、悪人になる者もいると嘆いた（哭）という故事から。
★「泣練」は、墨子が白い糸（練）がどんな色にでも染まるように、人は習慣によって善人にも悪人にもなると嘆いた（泣）という故事から。
類：楊朱泣岐（ようしゅきゅうき）
類：墨子泣糸（ぼくしきゅうし）
類：墨子悲染（ぼくしひせん）
「岐に哭(ﾅ)き練に泣く」",＊『淮南子-説林訓』
E0476,3,机上の空論。,"按図[索驥]・吹毛[求疵]
[邑犬]群吠・騎驢[覓驢]",さくき,,"按図索驥（あんずさくき）
★馬に乗ったこともないのに、絵や書物の知識だけで、優秀な馬（驥）を見つけようとすること。
類：按図索駿（あんずさくしゅん）
「図を按(ｱﾝ)じて驥(ｷ)を索(ﾓﾄ)む」",＊『漢書-梅福伝』
E0477,3,遠方の友人を思う情の切実なこと。,"冒雨[剪韭]・[彗氾]画塗
[渭樹]江雲・塵飯[塗羹]",いじゅ,,"渭樹江雲（いじゅこううん）
★渭水のほとりの樹木と長江(揚子江)の空にたなびく雲の意。渭水のほとりと長江のほとりに分かれ、お互いに思いを馳せる意から。
類：暮雲春樹（ぼうんしゅんじゅ）
★",＊『杜甫-詩･春日憶李白』
E0478,3,自然に幽居し、その風流を楽しむ。,"一丘[一壑]・病入[膏肓]
[超軼]絶塵・浮家[泛宅]",いちがく,,"一丘一壑／一邱一壑（いっきゅういちがく）
★一つの丘、一つの壑(ﾀﾆ)でも、その境地に身を置いてそこに長く住めば、心おのずから楽しく、何ものもその気持ちを妨げることがない意。",＊『漢書-叙伝･上』
E0479,3,貧乏のたとえ。,"[梧桐]一葉・[椿萱]並茂
[太羹]玄酒・[一裘]一葛",いっきゅう,,"一裘一葛（いっきゅういっかつ）
★「裘」は、かわごろも。冬に着る。
★「葛」は、葛(ｸｽﾞ)の布の衣。夏に着る。
★一枚のかわごろもと、一枚のくずかたびら。他に着替えがないことから。",＊『韓愈-送石処士序』
E0480,3,善は消え易く、悪は除き難い。,"狗尾[続貂]・[悪遏]揚善
烏兎[匆匆]・一薫[一蕕]",いちゆう,,"一薫一蕕（いっくんいちゆう）
★一つの良い香りの草と一つの悪い匂いの草。この二つをともに置けば良い香りが消え悪い匂いが勝つことからいう。",＊『春秋左氏伝-僖公四年』
E0481,3,世の人々の指導者。,"大名[鼎鼎]・[滄海]揚塵
一世[木鐸]・人心[洶洶]",ぼくたく,,"一世木鐸（いっせい（の）ぼくたく）
★「一世」は、世の中すべての意。
★「木鐸」は、木の舌(振り子)はついている金属製の鈴で、古代中国で法律や命令を布告するときに鳴らしたもの。転じて、世の指導者のこと。",＊『論語-八佾』
E0482,3,一つの行為で二つの利益を得ること。,"一箭[双雕]・[敝帚]千金
[一擲]千金・[探驪]獲珠",そうちょう,,"一箭双雕（いっせんそうちょう）
★「一箭」は、一本の矢。
★「双雕」は、二羽の鷲。くまたか。
★一本の矢で二羽の鷲を射る意。
類：一発双貫（いっぱつそうかん）
類：一挙両得（いっきょりょうとく）
類：一石二鳥（いっせきにちょう）
類：一挙双擒（いっきょそうきん）",＊『北史-長孫晟伝』
E0483,3,豪快な振る舞いのたとえ。,"[海闊]天空・[敲金]撃石
[軻親]断機・[一擲]千金",いってき,,"一擲千金（いってきせんきん）
★「擲」は、投げる、投げ出す意。
★惜しげもなくひと時に大金を使う意。
類：一擲百万（いってきひゃくまん）",＊『呉象之-少年行』
E0484,3,きわめて危険なことをするたとえ。,"一髪[千鈞]・[菟糸]燕麦
千緒[万縷]・剣抜[弩張]",せんきん,,"一髪千鈞（いっぱつせんきん）
★一本の髪の毛で千鈞の重さの物を引く意。
類：一縷千鈞（いちるせんきん）
類：危機一髪（ききいっぱつ）
類：一触即発（いっしょくそくはつ）
類：千鈞一髪（せんきんいっぱつ）
「一髪、千鈞(ｾﾝｷﾝ)を引く」",＊『韓愈-与孟尚書書』
E0485,3,わずかな表情の変化。,"瑣砕[細膩]・[譎詭]変幻
[一嚬]一笑・明察[秋毫]",いっぴん,,"一嚬一笑／一顰一笑（いっぴんいっしょう）
★「嚬」は、しかめて眉間にしわを寄せること。
★「一」は、ちょっとの意。",＊『韓非子-内儲説･上』
E0486,3,一息に名文を書き上げる才能。,"[騏驥]過隙・為虎[傅翼]
[倚馬]七紙・[磨揉]遷革",いば,,"倚馬七紙（いばしちし）
★「倚馬」は、ここでは馬前に立ったままあわただしくというほどの意味。
★馬前に立ったまま一息に七枚の紙に文を書き上げる意。
★晋の袁虎(ｴﾝｺ)が桓温(ｶﾝｵﾝ)に布告の文を書くように命ぜられ、馬前に立ったまま一息に七枚の名文を書き上げ、その才を王珣(ｵｳｼﾞｭﾝ)に賞讃された故事から。
類：万言倚馬（まんげんいば）
類：倚馬之才（いばのさい）",＊『世説新語-文学』
E0487,3,失敗を戒める例は身近にある。,"[典謨]訓誥・先従[隗始]
[鞭辟]近裏・[殷鑑]不遠",いんかん,,"殷鑑不遠（いんかんふえん）
★殷の国政を、前代の夏(ｶ)王朝の暴政による滅亡を参考にしてすすめたことによる。
類：商鑑不遠（しょうかんふえん）
「殷鑑(ｲﾝｶﾝ)遠からず」",＊『詩経-大雅･蕩』
E0488,3,過度な礼儀は却って無礼となる。,"[慇懃]尾籠・[顚沛]流離
伯牙[絶絃]・[卑躬]屈節",いんぎん,,慇懃尾籠（いんぎんびろう）,＊『俳諧-世話尽･曳言之話』
E0489,3,天子の文武の徳を褒めたたえる語。,"[瓊枝]玉葉・允文[允武]
[文恬]武嬉・高牙[大纛]",いんぶ,,"允文允武（いんぶんいんぶ）
★「允」は、まことにの意。
★もと天子の徳をたたえた語。
「允(ﾏｺﾄ)に文(ﾌﾞﾝ)、允に武(ﾌﾞ)」",＊『詩経-魯頌･泮水』
E0490,3,陰徳を行う者の子孫は必ず興る。,"倚門[倚閭]・[葷酒]山門
高車[駟馬]・[于公]高門",うこう,,"于公高門（うこうこうもん）
★漢の于定国の父は裁判官として公平に獄を治め陰徳を積んでいたが、その村の門の修理のとき、陰徳を積む家の子孫は繁栄するであろうとその門を高大に作ったという故事から。
類：陰徳陽報（いんとくようほう）
「于公(ｳｺｳ)、門を高くす」",＊『漢書-于定国伝』
E0491,3,物事に深く執着しないたとえ。,"[萍水]相逢・[灑掃]応対
[雲烟]過眼・[薏苡]明珠",うんえん,,"雲烟過眼／雲煙過眼（うんえんかがん）
★「雲烟」は、雲と霞、また雲やけむり。
★「過眼」は、目の前を通り過ぎること。
★雲や霞が目前を次々に通り過ぎてゆく意。",＊『蘇軾-王君宝絵堂記』
E0492,3,非常に遠く離れていること。,"[雲烟]万里・[杞人]天憂
[晨星]落落・千巌[万壑]",うんえん,,"雲烟万里／雲煙万里（うんえんばんり）
★「雲烟」は、雲と霞。
★雲や霞が万里も続く意から。",＊『木村荘十-雲南守備兵』
E0493,3,筆勢が躍動して力強いことのたとえ。,"[崑山]片玉・疾風[勁草]
[雲烟]飛動・千巌[万壑]",うんえん,,"雲烟飛動／雲煙飛動（うんえんひどう）
★雲や霞が飛び動いて一時もとどまらない意。",＊『霞関臨幸記』
E0494,3,結婚を賀する言葉。,"[隋珠]和璧・栄諧[伉儷]
蕭敷[艾栄]・束髪[封帛]",こうれい,,"栄諧伉儷（えいかいこうれい）
★「栄諧」は、仲良くして栄える。
★「伉儷」は、夫婦、つれあいの意。",＊『不明』
