ID,難易度,問題,解答,別答,意味
A2013,3,瑜瑕,ゆか,,"美しきと、きずと。善悪の義。〈字源〉
美しい玉と、きず。美点と欠点。〈字通〉"
A2014,3,睾睾,こうこう,,"広大なるさま。〈字源〉
広大なさま。〈字通〉"
A2015,3,厥角,けっかく,,"頭をさげて礼を行う。〈字源〉
稽首する。〈字通〉
★厥角稽首(ｹｲｼｭ)…ひたいをたれ、頭を地につける。慎んで従うさま。従順なさま。〈漢字源〉"
A2016,3,僑廬,きょうろ,,仮り住居。〈字通〉
A2017,3,咤吶,たとつ,,怒鳴る。〈字通〉
A2018,3,倡優,しょうゆう,,"芝居･演劇の役者。倡(ﾜｻﾞｵｷﾞ)。≒俳優〈漢字ペディア〉
役者。芸人。俳優。わざおぎ。倡優者。〈日本国語大辞典〉"
A2019,3,瓊瑶,けいよう,,"1.美しいおび玉。腰につける玉。
2.人からの贈り物･詩文･手紙などの尊称。〈漢字源〉
佩玉。〈字通〉
美しい玉。美麗な宝玉。瓊玉。〈日本国語大辞典〉"
A2020,3,睹物,とぶつ,,思い出のものを見る。物を見て人を思う。〈字通〉
A2021,3,箋檄,せんげき,,"まわしぶみ。回状。〈漢字源〉
文書を回覧する。また、回覧文書。〈漢辞海〉"
A2022,3,紫闥,したつ,,"宮中の門。また、宮中。禁門。〈大辞泉〉
宮中の門。また転じて、宮中をいう。禁門。禁中。〈日本国語大辞典〉"
A2023,3,顴骨,けんこつ,かんこつ,"両ほおの上部、目の斜め下にある骨。頰骨(ﾎｵﾎﾞﾈ･ｷｮｳｺﾂ)。〈漢字ペディア〉
ほおの隆起をなす骨。頬骨。〈大辞泉〉"
A2024,3,舒嘯,じょしょう,,"声を長く引いて歌う。〈漢辞海〉
1.のんびりと詩などを口ずさむ。
2.口笛を吹く。〈漢字源〉
ゆるやかに口ずさむ。また、ゆるやかに口笛を吹くこと。〈新大字典〉"
A2025,3,聳峙,しょうじ,,山などが高くそびえ立つこと。≒聳立、屹立(ｷﾂﾘﾂ)〈漢字ペディア〉
A2026,3,嚼齧,しゃくげつ,"しゃくけつ
しゃっけつ","歯で強くかむ。〈漢字源〉
歯でかむ。〈漢辞海〉"
A2027,3,基址,きし,,"建物の土台。転じて、物事が成り立つもと。〈漢字源〉
土台。いしずえ。もとい。≒基礎、基趾〈漢字ペディア〉"
A2028,3,谿壑,けいがく,,"大きく深い谷。〈漢字源〉
1.大きい谷。深い谷。
2.強い欲望。〈漢字ペディア〉"
A2029,3,詼諧,かいかい,,"こっけいな言動をしてふざけること。おどけ。諧謔(ｶｲｷﾞｬｸ)。〈大辞泉〉
おどけること。たわむれ。冗談。≒諧謔〈漢字ペディア〉
おどけたわむれる。≒滑稽、諧謔、戯謔〈字源〉"
A2030,3,澄瑩,ちょうえい,,すきとおっていて明るいこと。〈漢字源〉
A2031,3,鈍瞎漢,どんかつかん,,"にぶくて道理のわからない男。〈大辞林〉
にぶくて道理のわからない男。頭が悪くて理解力のない者。〈日本国語大辞典〉"
A2032,3,箒掃,そうそう,,"ほうきにて掃く。〈字源〉
ほうきで掃くこと。〈新大字典〉"
A2033,3,娜娜,だだ,,"なよなよと揺れ動くさま。また、しなやかなさま。〈漢字源〉
やわらかにして長いさま。〈字源〉
しなやかにゆれるさま。〈字通〉"
A2034,3,聳懼,しょうく,,"棒立ちになって怖がる。≒竦懼〈新漢和大字典〉
おそれる。〈字通〉
おそれおののくこと。悚懼。〈日本国語大辞典〉"
A2035,3,嬪儷,ひんれい,,"つれあい。〈字源〉
つれあい。〈字通〉"
A2036,3,薨奄,こうえん,,逝去。〈字通〉
A2037,3,屠狗,とく,,"犬を屠る。〈字通〉
1.犬を殺す。
2.犬を殺し、その肉を売るのを職業とする人。犬殺し。
3.転じて、いやしい職業に従事する者のたとえ。〈漢字源〉
犬を殺す。〈日本国語大辞典〉"
A2038,3,俾倪,へいげい,,"≒睥睨
1.横目でにらむこと。尻目(ｼﾘﾒ)に見ること。
2.あたりをにらみつけて勢いを示すこと。〈漢字ペディア〉
1.城壁の低い垣の間から見下ろすこと。また、城壁の低くなった所。
2.横目でにらむこと。しり目にかける。≒睥睨
3.ひめがき。≒埤堄〈漢字源〉"
A2039,3,嵌空,かんくう,,"1.ほら穴。
2.すきとおるような美しさ。〈漢字源〉
うつろ。〈字源〉
ひろびろとしたさま。〈字通〉"
A2040,3,瑣屑,させつ,,"細かく。わずらわしい。〈字通〉
くだくだしく細か。≒煩細、瑣砕〈字源〉"
A2041,3,氈幄,せんあく,,"1.フェルトのとばり。
2.毛氈(ﾓｳｾﾝ:獣毛と綿糸をまぜて荒く織った幅の広い敷物)をはりめぐらした家。
3.匈奴のこと。〈漢字源〉
≒氈帳
1.毛氈のとばり。毛氈を張り巡らした家。北方の民族、匈奴の家。
2.匈奴。〈漢辞海〉"
A2042,3,園廬,えんろ,,"1.田園と小屋。
2.田園にある小屋。〈漢字源〉
田園と屋敷。〈字通〉"
A2043,3,鼇頭,ごうとう,,"1.書物の本文の上の空欄。また、そこに書きつけた注記。頭注。
2.官吏登用試験に首席で及第した者。〈大辞泉〉
1.書物の本文の上にある余白。また、そこにつけた注釈。
2.中国で、科挙に主席で合格した者。〈漢字ペディア〉"
A2044,3,蕭疏,しょうそ,,さびしくまばら。〈字通〉
A2045,3,咤叱,たしつ,,"大声でしかりとばす。〈新漢和大字典〉
したうちしてしかる。≒叱咤。〈字源〉"
A2046,3,詭妄,きもう,きぼう,"こじつけた嘘。でたらめ。〈漢字源〉
いつわり。でたらめ。〈漢字ペディア〉"
A2047,3,弄璋,ろうしょう,,"男の子が生まれること。〈漢字源〉
男の子が生まれること。⇔弄瓦〈漢字ペディア〉
★昔、中国では男の子が生まれると璋(ﾀﾏ)をおもちゃとして与えてかわいがり、女の子が生まれると瓦(ｶﾞ:素焼きの紡錘車)のおもちゃとして与えたという故事による。〈漢字源〉"
A2048,3,瞑臥,めいが,,眠る。〈字通〉
A2049,3,醴漿,れいしょう,,"あま酒。〈字通〉
あまざけ。〈字源〉
甘酒。祭礼用に使われた。≒醴酒〈漢辞海〉"
A2050,3,楚愴,そそう,,鼻がつんとするつらい感じ。〈漢字源〉
A2051,3,颶母,ぐぼ,,"台風の前兆の、虹や太陽にかかるかさ。〈新漢和大字典〉
台風の前兆としてあらわれる虹。〈字通〉"
A2052,3,慓悍,ひょうかん,,"≒剽悍
動作がすばやく、気性がきつくて強いこと。〈漢字ペディア〉
すばしこくて荒々しい。〈漢字源〉"
A2053,3,懽懌,かんえき,,よろこぶ、よろこび。≒悦懌、欣懌〈字源〉
A2054,3,髦彦,ぼうげん,,"すぐれる。≒俊傑〈字通〉
すぐれたる士。〈字源〉"
A2055,3,摧折,さいせつ,,"1.うちこわす。
2.相手の勢力などをくじいてほろぼす。〈漢字源〉
くじき折ること。樹木などが折れること。勢いがくじけることや威勢に屈することをもいう。〈日本国語大辞典〉"
A2056,3,縲囚,るいしゅう,,"とらえて、つながれる。〈字通〉
囚人。≒累囚〈大辞林〉"
A2057,3,飄疾,ひょうしつ,,"風のようにはやい。〈新漢和大字典〉
すみやか。〈字源〉"
A2058,3,擒賊,きんぞく,,賊をとらえる。〈字源〉
A2059,3,芬芬,ふんぷん,,"1.かんばしいさま。よいかおりがするさま。
2.においが強く感じられるさま。〈漢字ペディア〉
芳気の高くかおるさま。また、広く悪臭の漂うさまをもいう。〈日本国語大辞典〉"
A2060,3,旆旌,はいせい,,"旗。〈漢字源〉
はた。〈字源〉
はた。〈漢辞海〉"
A2061,3,洲嶼,しゅうしょ,,"中洲。〈字通〉
州と島。〈大辞泉〉
川の中の小島。川にできた砂地の陸。〈漢字ペディア〉"
A2062,3,呵詬,かこう,,しかり、ののしる。〈漢字源〉
A2063,3,暄和,けんわ,,"あたたかくのどか。〈漢字源〉
暖かくのどか。≒暖和〈字源〉"
A2064,3,攢柯,さんか,,茂った枝。〈字通〉
A2065,3,榾柮,こつとつ,こっとつ,"たき火にする木の切れ端。ほた。〈漢字源〉
木ぎれ。木材。〈新大字典〉
★「榾柮」で「ほた」とも読む。〈漢字ペディア〉"
A2066,3,飄瓦,ひょうが,,"屋根から偶然に舞い上がって落ちてくる瓦。天災のこと。〈新漢和大字典〉
屋根より落ちてくる瓦。天災の意。〈字源〉
★怒気(ﾄﾞｷ)ある者(ﾓﾉ)も飄瓦は咎(ﾄｶﾞ)めず…怒りっぽい人でも、風に飛ばされて落ちてくる瓦(ｶﾜﾗ)に対しては腹を立てるわけにはいかない。天災には文句がいえないというたとえ。〈故事俗信ことわざ大辞典〉"
A2067,3,肆掠,しりゃく,,刑死者をさらし、また笞杖の刑を加える。〈字通〉
A2068,3,魏魏,ぎぎ,,"まるく盛り上がって大きいさま。≒巍巍〈新漢和大字典〉
1.山などの高く大きいさま。
2.徳の高く尊いさま。〈大辞泉〉
山や岩が高く大きいさま。≒巍巍〈漢字ペディア〉"
A2069,3,棍徒,こんと,,"無頼の徒をいう。悪漢。〈字源〉
ごろつき。ならず者。〈漢字源〉"
A2070,3,宮槐,きゅうかい,,宮中の庭に生えているえんじゅの木。〈漢字源〉
A2071,3,凹嶮,おうけん,,おちこんでけわしい。〈字通〉
A2072,3,偃息,えんそく,,"1.寝ころんで休む。
2.物事が終わりになる。〈漢字源〉
寝ころんで休むこと。いこうこと。≒偃憩〈漢字ペディア〉"
A2073,3,拱璧,きょうへき,,"大玉璧。〈字通〉
ひとかかえもあるほどの大きな玉。〈漢字源〉"
A2074,3,遐瞰,かかん,,"遠方を見下ろす。〈字源〉
遠く見下ろす。〈字通〉"
A2075,3,殀寿,ようじゅ,,"若死にと長生き。〈字通〉
若死にと長生き。≒夭寿〈漢字源〉"
A2076,3,氛埃,ふんあい,,"大気中に飛散するちり。〈漢字源〉
けがれたるほこり。≒塵埃〈字源〉"
A2077,3,肆侈,しし,,奢侈(ｼｬｼ:度をこえて贅沢なこと。身分不相応な暮らしをすること。)をきわめる。〈字通〉
A2078,3,漏泄,ろうえい,ろうせつ,"1.水が漏れる。また、もらす。
2.機密や、隠し事が知られる。また、それを知らせる。〈漢字源〉
秘密などがもれること。また、もらすこと。≒漏洩〈漢字ペディア〉"
A2079,3,鼴腸,えんちょう,,もぐらもちの腹。小度量にたとえる。〈字通〉
A2080,3,偕行,かいこう,,"1.ともに行う。また、ともに行われる。
2.人といっしょにいく。同伴する。〈漢字源〉
1.ともに行うこと。
2.一緒に行くこと。〈漢字ペディア〉"
A2081,3,鶻淪,こつりん,,"物事がいりまじって、はっきりしないさま。〈漢字源〉
未分の状態。≒鶻崙(ｺﾂﾘﾝ)〈字通〉"
A2082,3,魍魅,もうみ,,"すだま。〈字通〉
水中の怪精。〈字源〉"
A2083,3,鼻鼾,びかん,,"いびき。〈漢字源〉
いびき。〈漢辞海〉"
A2084,3,圭璋,けいしょう,,"≒珪璋
1.儀式のとき、飾りに用いる。
2.人柄の上品なことのたとえ。〈漢字源〉
礼式に用いる玉。≒珪璋〈大辞林〉
儀式で用いる尊い玉。〈漢字ペディア〉"
A2085,3,誅鋤,ちゅうじょ,,"1.鋤(ｽｷ)で掘りおこして雑草を根絶やしにすること。
2.悪人などを殺して絶滅すること。〈大辞泉〉
1.草などを根からすっかり抜き取ること。
2.罪のある者をころし、絶やすこと。〈漢字ペディア〉"
A2086,3,友于,ゆうう,,"1.兄弟が仲良くすること。
2.仲の良い兄弟。〈漢字源〉
兄弟の仲が良いこと。転じて、兄弟。はらから。〈日本国語大辞典〉"
A2087,3,瓠犀,こさい,,"ひさごの中のたね。美人の白くきれいにならんだ歯にたとえる。〈漢字源〉
ひさごの種子。白く並んだ美人の歯をたとえて言う語。〈日本国語大辞典〉"
A2088,3,香篝,こうこう,,ふせご。〈字源〉
A2089,3,臠婿,れんせい,,"天子のむすめむこ。また、後世、科挙(官吏登用試験)の進士の及第者の中から婿を選ぶこと。〈新漢和大字典〉
婿選び。〈字通〉
天子の女壻。後世、進士及第者の中から婿を選ぶことをいう。〈新大字典〉"
A2090,3,摘蕾,てきらい,,大きな花を咲かせるなどのために、一つだけ残して余分のつぼみを摘み取ること。〈大辞泉〉
A2091,3,夏凊,かせい,,"夏の暑さを和らげるために涼しくする方法をとること。〈漢字源〉
★冬温(ﾄｳｵﾝ)夏凊…冬あたたかくし、夏すずしくする。子が両親につくべき心がけ。〈漢辞海〉"
A2092,3,篩骨,しこつ,,"頭蓋骨の一部。鼻腔の上壁および側壁と鼻中隔の上部を構成する複雑な形の骨。その一部に多数の嗅神経の通る小孔が篩(ﾌﾙｲ)のように開いている。〈大辞林〉
頭蓋骨(ｽﾞｶﾞｲｺﾂ)の一部。鼻腔と前頭蓋骨窩(ｶ)・両眼窩との間にある複雑な形の骨。その一部に多数の嗅(ｷｭｳ)神経の通る小さいあなが篩(ﾌﾙｲ)のように開いている〈漢字ペディア〉"
A2093,3,繫匏,けいほう,,"棚にかかれるふくべ。転じて、ふくべの棚にかかりてなすことなきが如く、何事をもなさず、徒に日を過ごすにたとえる。〈字源〉
棚にぶらさがっているふくべ。無用･無為。≒匏繫〈字通〉"
A2094,3,疵厲,しれい,,"≒疵癘
1.病気。
2.たたり。わざわい。〈漢字源〉
傷つける。悪気に触れる。≒疵癘〈字通〉"
